DATE,DESCRIPTION,ORIGINAL_DESCRIPTION,AMOUNT,TRANSACTION_TYPE,CATEGORY,ACCOUNT_NAME,LABELS,NOTES
12/14/2015,b,w,2338.0,debit,Credit Card Payment,f,,
12/12/2015,d,g,3425.0,credit,Credit Card Payment,b,,
12/12/2015,h,f,1563.0,debit,Rental Car & Taxi,f,,
12/12/2015,p,d,1795.0,debit,Uncategorized,d,,
12/11/2015,p,c,2929.0,debit,Transfer,f,,
12/10/2015,l,k,3908.0,debit,Music,a,,
12/10/2015,k,f,247.0,debit,Charity,a,,
12/10/2015,y,e,265.0,debit,Coffee Shops,b,,
12/10/2015,j,d,526.0,debit,Movies & DVDs,d,,
12/09/2015,k,s,3701.0,debit,Groceries,a,,
12/09/2015,w,r,2700.0,credit,Credit Card Payment,e,,
12/09/2015,f,j,192.0,debit,Rental Car & Taxi,b,,
12/09/2015,t,i,2236.0,debit,Credit Card Payment,d,,
12/09/2015,a,g,2541.0,debit,Fast Food,c,,
12/07/2015,a,f,12.0,credit,Transfer,d,,
12/07/2015,n,n,1490.0,debit,Transfer,f,,
12/07/2015,r,t,3363.0,credit,Income,a,,
12/07/2015,a,t,771.0,debit,Check,b,,
12/07/2015,u,x,2607.0,debit,Rental Car & Taxi,d,,
12/05/2015,k,k,2952.0,debit,Rental Car & Taxi,a,,
12/05/2015,k,e,3162.0,debit,Groceries,e,,
12/04/2015,u,b,2600.0,debit,Check,a,,
12/04/2015,e,x,4541.0,credit,Income,d,,
12/04/2015,f,l,5324.0,debit,Uncategorized,e,,
12/04/2015,e,b,316.0,debit,Uncategorized,c,,
12/03/2015,l,n,168.0,debit,Cash & ATM,f,,
12/03/2015,w,y,1837.0,debit,Transfer for Cash Spending,a,,
12/03/2015,u,h,2177.0,debit,Electronics & Software,c,,
12/03/2015,d,e,3265.0,debit,Uncategorized,b,,
12/03/2015,k,x,3808.0,debit,Uncategorized,a,,
12/03/2015,y,o,5748.0,debit,Electronics & Software,c,,
12/03/2015,t,m,1491.0,debit,Groceries,a,,
12/02/2015,r,o,3693.0,debit,Groceries,d,,
12/02/2015,c,k,2087.0,debit,Pharmacy,a,,
12/01/2015,d,t,2999.0,debit,Financial,f,,
12/01/2015,p,v,3664.0,debit,Gas & Fuel,c,,
12/01/2015,v,h,699.0,debit,Rental Car & Taxi,b,,
12/01/2015,u,g,2745.0,debit,Public Transportation,a,,
12/01/2015,n,t,2543.0,debit,Dentist,b,,
12/01/2015,n,y,2014.0,debit,Coffee Shops,e,,
11/30/2015,v,r,475.0,debit,Service & Parts,c,,
11/30/2015,a,o,527.0,debit,Fast Food,f,,
11/30/2015,s,i,123.0,debit,Uncategorized,d,,
11/30/2015,d,t,4272.0,credit,Credit Card Payment,d,,
11/30/2015,x,n,586.0,debit,Credit Card Payment,d,,
11/30/2015,d,r,3515.0,debit,Cash & ATM,f,,
11/30/2015,d,e,162.0,debit,Cash & ATM,d,,
11/30/2015,h,k,515.0,debit,Cash & ATM,d,,
11/30/2015,l,v,413.0,debit,Cash & ATM,a,,
11/30/2015,b,f,3203.0,debit,Cash & ATM,f,,
11/30/2015,h,n,4907.0,credit,Paycheck,b,,
11/30/2015,u,t,2165.0,debit,Cash & ATM,c,,
11/30/2015,b,g,1043.0,debit,Cash & ATM,c,,
11/30/2015,l,k,3844.0,debit,Credit Card Payment,b,,
11/30/2015,o,n,1630.0,credit,Credit Card Payment,c,,
11/29/2015,g,f,2219.0,debit,Food & Dining,f,,
11/29/2015,l,d,730.0,debit,Fast Food,d,,
11/29/2015,j,r,731.0,debit,Business Services,d,,
11/29/2015,q,s,355.0,debit,Amusement,d,,
11/29/2015,v,g,3741.0,debit,Restaurants,d,,
11/29/2015,c,l,2660.0,debit,Restaurants,f,,
11/28/2015,y,g,2790.0,debit,Clothing,e,,
11/28/2015,h,n,3309.0,debit,Uncategorized,f,,
11/28/2015,h,c,3174.0,debit,Pharmacy,d,,
11/28/2015,a,r,2969.0,debit,Rental Car & Taxi,e,,
11/28/2015,g,f,375.0,debit,Rental Car & Taxi,e,,
11/27/2015,e,c,400.0,debit,Pharmacy,b,,
11/27/2015,n,n,3933.0,debit,Uncategorized,b,,
11/27/2015,k,h,212.0,debit,Fast Food,b,,
11/27/2015,x,a,2869.0,debit,Rental Car & Taxi,c,,
11/27/2015,a,m,1714.0,debit,Movies & DVDs,a,,
11/27/2015,m,b,265.0,debit,Rental Car & Taxi,c,,
11/27/2015,k,c,2643.0,debit,Air Travel,c,,
11/27/2015,y,e,5831.0,debit,Rental Car & Taxi,e,,
11/27/2015,p,f,778.0,debit,Air Travel,b,,
11/27/2015,h,a,3881.0,credit,Credit Card Payment,f,,
11/26/2015,n,j,4767.0,debit,Shopping,a,,
11/25/2015,w,u,996.0,debit,Groceries,e,,
11/25/2015,s,e,1275.0,debit,Transfer,b,,
11/25/2015,o,s,3796.0,credit,Transfer,a,,
11/25/2015,t,t,5710.0,debit,Cash & ATM,d,,
11/25/2015,y,y,258.0,debit,Uncategorized,c,,
11/25/2015,n,g,2663.0,debit,Uncategorized,a,,
11/25/2015,a,i,2671.0,debit,Hair,a,,
11/24/2015,p,u,790.0,debit,Coffee Shops,e,,
11/24/2015,e,k,390.0,debit,Dentist,e,,
11/23/2015,e,y,4034.0,debit,Alcohol & Bars,d,,
11/23/2015,m,j,558.0,debit,Coffee Shops,c,,
11/23/2015,y,e,24.0,debit,Groceries,a,,
11/23/2015,x,o,1131.0,credit,Transfer,e,,
11/23/2015,f,o,914.0,debit,Transfer,e,,
11/22/2015,i,g,1091.0,debit,Restaurants,a,,
11/21/2015,c,p,1070.0,debit,Alcohol & Bars,b,,
11/21/2015,p,s,2489.0,debit,Coffee Shops,f,,
11/21/2015,o,p,733.0,debit,Rental Car & Taxi,b,,
11/20/2015,v,k,3151.0,debit,Uncategorized,b,,
11/20/2015,h,o,507.0,debit,Uncategorized,d,,
11/20/2015,e,d,1469.0,credit,Income,e,,
11/19/2015,a,s,2289.0,debit,Restaurants,b,,
11/19/2015,o,u,3402.0,debit,Food & Dining,f,,
11/19/2015,q,d,3726.0,debit,Uncategorized,f,,
11/18/2015,r,j,3735.0,debit,Uncategorized,d,,
11/18/2015,n,t,2343.0,debit,Rental Car & Taxi,d,,
11/17/2015,v,v,1315.0,debit,Groceries,d,,
11/17/2015,s,v,3496.0,debit,Rental Car & Taxi,d,,
11/17/2015,t,x,2470.0,credit,Transfer,b,,
11/17/2015,o,s,1168.0,debit,Transfer,d,,
11/16/2015,b,a,4537.0,debit,Rental Car & Taxi,b,,
11/16/2015,v,f,976.0,debit,Rental Car & Taxi,c,,
11/16/2015,d,a,2198.0,debit,Rental Car & Taxi,b,,
11/13/2015,o,k,5696.0,credit,Paycheck,d,,
11/12/2015,x,w,1831.0,debit,Uncategorized,c,,
11/12/2015,s,p,399.0,credit,Interest Income,b,,
11/12/2015,q,e,4813.0,debit,Transfer,e,,
11/12/2015,a,g,550.0,debit,Rental Car & Taxi,d,,
11/12/2015,v,i,3989.0,debit,Rental Car & Taxi,f,,
11/12/2015,r,v,1608.0,debit,Pharmacy,e,,
11/11/2015,f,c,1959.0,debit,Uncategorized,d,,
11/11/2015,s,j,3550.0,debit,Restaurants,d,,
11/11/2015,q,j,475.0,debit,Uncategorized,c,,
11/10/2015,u,j,858.0,debit,Music,d,,
11/09/2015,f,o,417.0,debit,Rental Car & Taxi,e,,
11/09/2015,g,h,714.0,debit,Rental Car & Taxi,b,,
11/09/2015,b,s,3965.0,debit,Rental Car & Taxi,d,,
11/09/2015,y,i,1643.0,debit,Rental Car & Taxi,c,,
11/09/2015,y,a,2409.0,credit,Credit Card Payment,e,,
11/09/2015,b,f,2970.0,debit,Rental Car & Taxi,b,,
11/09/2015,f,g,1843.0,credit,Transfer,a,,
11/09/2015,f,n,2008.0,credit,Transfer,a,,
11/09/2015,e,r,1847.0,debit,Transfer,f,,
11/09/2015,u,f,2047.0,debit,Check,a,,
11/09/2015,d,t,4015.0,debit,Transfer,b,,
11/09/2015,b,y,318.0,debit,Transfer,e,,
11/09/2015,i,p,292.0,debit,Credit Card Payment,b,,
11/09/2015,k,l,3174.0,debit,Uncategorized,b,,
11/05/2015,r,r,306.0,debit,Pharmacy,e,,
11/05/2015,d,o,1906.0,debit,Uncategorized,c,,
11/04/2015,h,s,1606.0,debit,Food & Dining,f,,
11/04/2015,d,l,4473.0,debit,Check,d,,
11/03/2015,r,d,3616.0,debit,Pharmacy,e,,
11/03/2015,k,v,1161.0,debit,Food & Dining,e,,
11/03/2015,r,v,690.0,debit,Electronics & Software,e,,
11/03/2015,c,r,572.0,debit,Uncategorized,b,,
11/03/2015,j,r,923.0,debit,Restaurants,d,,
11/02/2015,r,n,35.0,debit,Food & Dining,c,,
11/02/2015,k,t,3387.0,debit,Food & Dining,f,,
11/02/2015,c,n,3137.0,debit,Rental Car & Taxi,a,,
11/02/2015,u,h,3250.0,debit,Rental Car & Taxi,d,,
10/31/2015,n,v,3079.0,debit,Food & Dining,e,,
10/30/2015,j,f,4115.0,debit,Uncategorized,f,,
10/30/2015,v,j,3686.0,debit,Restaurants,d,,
10/30/2015,n,t,3166.0,debit,Food & Dining,e,,
10/30/2015,e,p,8406.0,credit,Paycheck,b,,
10/29/2015,u,s,2075.0,debit,Books,c,,
10/29/2015,a,q,353.0,debit,Rental Car & Taxi,b,,
10/28/2015,k,g,977.0,debit,Rental Car & Taxi,c,,
10/28/2015,r,l,709.0,debit,Groceries,c,,
10/28/2015,r,f,862.0,debit,Rental Car & Taxi,a,,
10/28/2015,p,y,487.0,debit,Rental Car & Taxi,a,,
10/28/2015,v,f,1395.0,debit,Credit Card Payment,e,,
10/27/2015,v,e,1451.0,credit,Credit Card Payment,e,,
10/26/2015,c,b,2390.0,debit,Restaurants,b,,
10/26/2015,c,a,3475.0,debit,Restaurants,b,,
10/26/2015,q,x,3309.0,debit,Groceries,b,,
10/26/2015,b,i,2796.0,credit,Transfer,e,,
10/26/2015,k,d,1443.0,debit,Credit Card Payment,c,,
10/26/2015,u,y,1756.0,debit,Transfer,a,,
10/24/2015,m,h,299.0,debit,Alcohol & Bars,e,,
10/24/2015,v,g,4544.0,debit,Newspapers & Magazines,f,,
10/24/2015,g,j,2254.0,debit,Rental Car & Taxi,b,,
10/23/2015,v,o,2016.0,debit,Rental Car & Taxi,b,,
10/23/2015,b,e,2022.0,debit,Transfer,b,,
10/23/2015,m,s,867.0,credit,Transfer,e,,
10/23/2015,l,d,2938.0,debit,Books,c,,
10/23/2015,u,v,719.0,debit,Books,a,,
10/22/2015,j,a,169.0,debit,Food & Dining,e,,
10/22/2015,h,q,1613.0,debit,Restaurants,e,,
10/22/2015,q,x,1286.0,debit,Restaurants,c,,
10/21/2015,i,b,1178.0,debit,Rental Car & Taxi,b,,
10/21/2015,e,y,707.0,debit,Restaurants,b,,
10/21/2015,t,c,3364.0,debit,Food & Dining,b,,
10/21/2015,j,n,1275.0,debit,Groceries,f,,
10/21/2015,r,r,2275.0,debit,Restaurants,e,,
10/20/2015,w,j,1242.0,debit,Public Transportation,b,,
10/19/2015,x,k,1353.0,debit,Restaurants,d,,
10/18/2015,r,u,1439.0,debit,Shopping,f,,
10/18/2015,t,u,668.0,debit,Rental Car & Taxi,a,,
10/17/2015,f,r,2626.0,debit,Pharmacy,b,,
10/16/2015,o,y,1855.0,credit,Transfer,e,,
10/16/2015,m,n,34.0,debit,Transfer,d,,
10/15/2015,q,f,3735.0,debit,Food & Dining,f,,
10/15/2015,c,r,2227.0,credit,Interest Income,d,,
10/15/2015,s,r,617.0,debit,Credit Card Payment,d,,
10/15/2015,e,d,2894.0,debit,Financial,d,,
10/15/2015,a,r,4841.0,credit,Paycheck,f,,
10/14/2015,q,d,4273.0,debit,Check,f,,
10/14/2015,b,d,2312.0,credit,Credit Card Payment,b,,
10/13/2015,w,e,11.0,credit,Income,f,,
10/12/2015,c,u,879.0,debit,Movies & DVDs,a,,
10/09/2015,v,a,3719.0,debit,Rental Car & Taxi,b,,
10/09/2015,j,a,1223.0,credit,Transfer,f,,
10/09/2015,f,c,2251.0,debit,Transfer,c,,
10/07/2015,i,g,3491.0,credit,Credit Card Payment,a,,
10/07/2015,n,g,4271.0,debit,Credit Card Payment,c,,
10/07/2015,i,l,2247.0,debit,Check,e,,
10/07/2015,p,v,4794.0,debit,Check,b,,
10/06/2015,m,s,2409.0,debit,Shopping,a,,
10/06/2015,q,f,1662.0,debit,Electronics & Software,b,,
10/06/2015,o,h,2142.0,credit,Income,f,,
10/05/2015,a,j,787.0,debit,Cash & ATM,f,,
10/02/2015,p,o,296.0,credit,Transfer,c,,
10/02/2015,f,j,5863.0,credit,Transfer,e,,
10/01/2015,k,c,3909.0,credit,Income,f,,
10/01/2015,e,g,905.0,debit,Transfer,a,,
10/01/2015,d,o,3380.0,debit,Home Improvement,b,,
10/01/2015,h,r,3569.0,debit,Restaurants,c,,
9/30/2015,j,d,5299.0,credit,Paycheck,b,,
9/30/2015,x,e,1644.0,debit,Fast Food,d,,
9/29/2015,p,d,4885.0,debit,Groceries,f,,
9/29/2015,g,c,3690.0,debit,Groceries,b,,
9/29/2015,y,v,5184.0,debit,Uncategorized,c,,
9/29/2015,q,c,3108.0,debit,Movies & DVDs,f,,
9/29/2015,t,r,2588.0,debit,Movies & DVDs,b,,
9/28/2015,o,b,412.0,debit,Rental Car & Taxi,a,,
9/28/2015,a,x,2113.0,debit,Movies & DVDs,f,,
9/28/2015,n,o,764.0,credit,Credit Card Payment,d,,
9/28/2015,b,y,106.0,credit,Transfer,c,,
9/28/2015,a,l,334.0,debit,Transfer,a,,
9/28/2015,e,q,5464.0,debit,Credit Card Payment,b,,
9/28/2015,g,q,3746.0,debit,Cash & ATM,b,,
9/26/2015,s,d,4900.0,debit,Restaurants,a,,
9/26/2015,r,j,47.0,debit,Rental Car & Taxi,b,,
9/26/2015,q,e,426.0,debit,Rental Car & Taxi,a,,
9/26/2015,f,v,605.0,debit,Tuition,b,,
9/25/2015,t,t,2056.0,debit,Fast Food,a,,
9/25/2015,n,l,4504.0,debit,Transfer,a,,
9/25/2015,u,t,551.0,debit,Credit Card Payment,c,,
9/25/2015,w,o,1644.0,credit,Transfer,c,,
9/24/2015,u,u,471.0,debit,Food & Dining,c,,
9/24/2015,g,j,138.0,debit,Groceries,b,,
9/24/2015,j,j,5833.0,debit,Food & Dining,b,,
9/24/2015,i,o,2736.0,debit,Fast Food,c,,
9/24/2015,f,v,2270.0,debit,Uncategorized,d,,
9/24/2015,q,o,858.0,debit,Cash & ATM,a,,
9/24/2015,x,c,1588.0,debit,Gas & Fuel,c,,
9/24/2015,t,s,646.0,credit,Credit Card Payment,a,,
9/24/2015,t,j,3310.0,debit,Uncategorized,a,,
9/23/2015,h,v,511.0,credit,Credit Card Payment,b,,
9/23/2015,s,j,622.0,debit,Rental Car & Taxi,f,,
9/23/2015,r,c,2081.0,debit,Movies & DVDs,c,,
9/23/2015,s,w,319.0,debit,Personal Care,b,,
9/22/2015,r,e,1211.0,debit,Groceries,f,,
9/22/2015,h,d,943.0,debit,Fast Food,b,,
9/22/2015,n,k,4036.0,credit,Income,e,,
9/21/2015,h,j,4201.0,debit,Rental Car & Taxi,f,,
9/21/2015,t,x,437.0,debit,Movies & DVDs,a,,
9/21/2015,n,o,1499.0,debit,Uncategorized,f,,
9/21/2015,s,d,1871.0,debit,Restaurants,d,,
9/21/2015,v,c,1915.0,debit,Books,f,,
9/21/2015,s,o,2991.0,credit,Income,e,,
9/21/2015,y,x,187.0,debit,Credit Card Payment,d,,
9/21/2015,p,c,772.0,debit,Transfer,f,,
9/21/2015,i,e,2277.0,debit,Books,d,,
9/19/2015,w,v,2660.0,debit,Rental Car & Taxi,f,,
9/18/2015,p,c,662.0,debit,Uncategorized,b,,
9/18/2015,e,f,171.0,credit,Credit Card Payment,c,,
9/18/2015,a,h,4540.0,debit,Transfer,b,,
9/17/2015,s,b,4697.0,debit,Coffee Shops,c,,
9/17/2015,b,h,1020.0,debit,Public Transportation,a,,
9/17/2015,d,o,3227.0,debit,Financial,f,,
9/17/2015,v,t,3057.0,credit,Transfer,b,,
9/17/2015,k,b,2373.0,debit,Transfer,b,,
9/16/2015,k,u,4882.0,debit,Pharmacy,e,,
9/16/2015,u,f,3798.0,debit,Amusement,e,,
9/16/2015,h,i,3587.0,debit,Groceries,b,,
9/16/2015,b,m,1408.0,debit,Groceries,a,,
9/16/2015,x,d,2580.0,debit,Gas & Fuel,e,,
9/15/2015,q,i,790.0,credit,Credit Card Payment,e,,
9/15/2015,a,u,2990.0,debit,Shopping,e,,
9/15/2015,a,y,202.0,debit,Rental Car & Taxi,c,,
9/15/2015,b,d,191.0,debit,Uncategorized,b,,
9/15/2015,l,k,746.0,debit,Uncategorized,b,,
9/15/2015,y,r,3778.0,debit,Gas & Fuel,f,,
9/15/2015,o,h,2343.0,debit,Fast Food,e,,
9/15/2015,x,m,868.0,credit,Interest Income,c,,
9/15/2015,q,m,1313.0,debit,Utilities,b,,
9/15/2015,t,m,5488.0,credit,Paycheck,e,,
9/14/2015,t,w,2681.0,debit,Restaurants,c,,
9/14/2015,i,c,1273.0,debit,Rental Car & Taxi,d,,
9/14/2015,i,o,1664.0,debit,Rental Car & Taxi,f,,
9/14/2015,d,i,4761.0,credit,Transfer,b,,
9/14/2015,f,j,1535.0,debit,Cash & ATM,d,,
9/14/2015,o,o,1508.0,debit,Credit Card Payment,c,,
9/14/2015,u,h,1923.0,debit,Transfer,d,,
9/13/2015,i,d,1199.0,debit,Shopping,c,,
9/13/2015,g,v,1485.0,debit,Shopping,d,,
9/13/2015,q,n,389.0,debit,Fast Food,e,,
9/13/2015,p,q,5089.0,debit,Movies & DVDs,e,,
9/12/2015,b,p,1762.0,credit,Credit Card Payment,d,,
9/12/2015,y,y,695.0,debit,Rental Car & Taxi,d,,
9/12/2015,b,d,1454.0,debit,Financial,d,,
9/11/2015,p,p,751.0,debit,Movies & DVDs,e,,
9/10/2015,c,k,562.0,debit,Mortgage & Rent,c,,
9/10/2015,x,i,2236.0,debit,Coffee Shops,b,,
9/10/2015,i,g,643.0,debit,Fast Food,f,,
9/10/2015,m,t,2913.0,debit,Restaurants,b,,
9/10/2015,o,v,4522.0,credit,Credit Card Payment,d,,
9/10/2015,h,c,2803.0,debit,Groceries,e,,
9/09/2015,u,u,5294.0,credit,Credit Card Payment,d,,
9/09/2015,i,q,23.0,debit,Restaurants,b,,
9/09/2015,g,e,3226.0,debit,Uncategorized,d,,
9/09/2015,w,s,3336.0,debit,Credit Card Payment,e,,
9/08/2015,o,e,1723.0,debit,Gas & Fuel,f,,
9/08/2015,c,x,5657.0,debit,Air Travel,f,,
9/08/2015,l,t,683.0,credit,Transfer,c,,
9/08/2015,p,j,1565.0,debit,Credit Card Payment,a,,
9/08/2015,y,i,2174.0,debit,Transfer,e,,
9/08/2015,x,y,1731.0,debit,Financial,f,,
9/08/2015,w,m,1762.0,debit,Check,a,,
9/08/2015,p,s,1176.0,debit,Financial,d,,
9/08/2015,r,i,1778.0,debit,Rental Car & Taxi,a,,
9/07/2015,q,o,318.0,debit,Restaurants,c,,
9/07/2015,b,r,946.0,debit,Uncategorized,b,,
9/07/2015,k,t,2478.0,debit,Rental Car & Taxi,c,,
9/07/2015,j,f,1883.0,debit,Food & Dining,f,,
9/07/2015,d,n,1273.0,debit,Restaurants,d,,
9/06/2015,m,c,1105.0,debit,Fast Food,a,,
9/06/2015,e,t,189.0,debit,Sporting Goods,d,,
9/05/2015,m,h,763.0,debit,Rental Car & Taxi,e,,
9/04/2015,c,y,2857.0,debit,Sporting Goods,a,,
9/04/2015,y,w,117.0,debit,Clothing,b,,
9/04/2015,v,s,3057.0,debit,Alcohol & Bars,f,,
9/04/2015,s,v,414.0,credit,Uncategorized,c,,
9/03/2015,n,a,515.0,debit,Fast Food,e,,
9/03/2015,j,f,3555.0,debit,Shopping,e,,
9/03/2015,v,x,5214.0,debit,Clothing,b,,
9/02/2015,b,a,3863.0,credit,Transfer,b,,
9/02/2015,d,v,2435.0,credit,Transfer,a,,
9/02/2015,n,e,5991.0,credit,Income,d,,
9/02/2015,n,h,3666.0,debit,Electronics & Software,e,,
9/02/2015,q,s,3437.0,debit,Electronics & Software,a,,
9/01/2015,b,i,3915.0,debit,Credit Card Payment,e,,
9/01/2015,a,t,1623.0,debit,Rental Car & Taxi,b,,
8/31/2015,a,k,4050.0,debit,Fast Food,c,,
8/31/2015,p,c,731.0,credit,Transfer,c,,
8/31/2015,g,o,366.0,debit,Transfer,d,,
8/31/2015,l,r,3992.0,credit,Paycheck,a,,
8/31/2015,y,c,2246.0,debit,Arts,f,,
8/31/2015,y,i,821.0,credit,Credit Card Payment,e,,
8/30/2015,d,s,726.0,debit,Fast Food,f,,
8/30/2015,l,a,1135.0,debit,Coffee Shops,e,,
8/30/2015,k,j,5738.0,debit,Restaurants,b,,
8/29/2015,l,m,2896.0,debit,Coffee Shops,b,,
8/29/2015,u,v,4305.0,debit,Coffee Shops,a,,
8/28/2015,d,g,1770.0,debit,Entertainment,b,,
8/27/2015,d,j,374.0,debit,Gift,a,,
8/26/2015,t,j,1433.0,debit,Groceries,a,,
8/26/2015,i,a,1104.0,debit,Restaurants,c,,
8/26/2015,t,j,2868.0,debit,Mortgage & Rent,a,,
8/26/2015,u,b,530.0,debit,Groceries,f,,
8/25/2015,p,o,78.0,debit,Eyecare,d,,
8/25/2015,y,b,176.0,debit,Transfer,f,,
8/25/2015,p,a,568.0,credit,Transfer,f,,
8/24/2015,c,u,4001.0,debit,Rental Car & Taxi,f,,
8/24/2015,w,a,2060.0,debit,Coffee Shops,a,,
8/24/2015,e,a,418.0,debit,Clothing,c,,
8/24/2015,e,n,3517.0,debit,Business Services,a,,
8/24/2015,v,n,2163.0,debit,Vacation,f,,
8/24/2015,p,e,4221.0,credit,Income,e,,
8/24/2015,i,a,786.0,debit,Cash & ATM,b,,
8/24/2015,j,o,2431.0,debit,Vacation,f,,
8/24/2015,v,y,823.0,debit,Vacation,d,,
8/24/2015,a,o,4265.0,debit,Electronics & Software,f,,
8/23/2015,l,p,1899.0,debit,Financial,e,,
8/21/2015,u,c,3967.0,debit,Travel,a,,
8/21/2015,y,j,854.0,debit,Air Travel,b,,
8/21/2015,n,s,2546.0,debit,Service Fee,a,,
8/21/2015,m,g,826.0,credit,Credit Card Payment,d,,
8/21/2015,n,b,13.0,debit,Alcohol & Bars,b,,
8/21/2015,t,o,2445.0,debit,Food & Dining,e,,
8/21/2015,j,y,713.0,debit,Alcohol & Bars,c,,
8/21/2015,c,w,726.0,debit,Credit Card Payment,f,,
8/20/2015,i,y,2649.0,debit,Groceries,e,,
8/19/2015,h,e,5991.0,debit,Fast Food,a,,
8/18/2015,f,d,632.0,debit,Hair,a,,
8/18/2015,p,s,2314.0,debit,Groceries,c,,
8/18/2015,h,f,270.0,debit,Eyecare,f,,
8/18/2015,h,l,2460.0,debit,Gas & Fuel,d,,
8/18/2015,u,f,4287.0,debit,Credit Card Payment,e,,
8/17/2015,p,w,159.0,credit,Credit Card Payment,a,,
8/17/2015,v,w,3603.0,credit,Credit Card Payment,e,,
8/17/2015,f,i,2393.0,debit,Gas & Fuel,a,,
8/17/2015,d,j,876.0,debit,Uncategorized,f,,
8/17/2015,e,f,2171.0,debit,Movies & DVDs,b,,
8/17/2015,u,r,4089.0,debit,Rental Car & Taxi,f,,
8/17/2015,g,x,931.0,debit,Fast Food,f,,
8/17/2015,e,w,2358.0,debit,Restaurants,a,,
8/17/2015,a,j,216.0,debit,Uncategorized,b,,
8/17/2015,h,r,3599.0,debit,Fast Food,e,,
8/17/2015,m,f,1561.0,debit,Television,f,,
8/17/2015,o,v,3951.0,credit,Transfer,c,,
8/17/2015,u,w,3746.0,credit,Transfer,a,,
8/17/2015,j,w,4637.0,debit,Transfer,f,,
8/17/2015,l,u,129.0,debit,Cash & ATM,b,,
8/17/2015,o,y,1272.0,debit,Credit Card Payment,c,,
8/17/2015,h,s,1450.0,debit,Transfer,e,,
8/17/2015,o,n,855.0,debit,Shopping,f,,
8/17/2015,h,j,2294.0,credit,Credit Card Payment,c,,
8/16/2015,m,m,1427.0,debit,Shopping,b,,
8/15/2015,y,n,637.0,debit,Food & Dining,b,,
8/14/2015,c,n,773.0,debit,Uncategorized,a,,
8/14/2015,x,l,3520.0,debit,Fast Food,d,,
8/14/2015,i,k,399.0,credit,Interest Income,f,,
8/14/2015,q,l,6035.0,credit,Paycheck,c,,
8/13/2015,l,t,771.0,debit,Fast Food,f,,
8/12/2015,r,d,1948.0,debit,Rental Car & Taxi,e,,
8/12/2015,b,l,1461.0,debit,Food & Dining,f,,
8/12/2015,o,s,3122.0,debit,Movies & DVDs,c,,
8/12/2015,b,t,4154.0,debit,Mortgage & Rent,e,,
8/12/2015,b,y,1681.0,debit,Mortgage & Rent,b,,
8/11/2015,q,n,4158.0,debit,Alcohol & Bars,f,,
8/11/2015,g,d,864.0,debit,Alcohol & Bars,d,,
8/10/2015,e,j,1618.0,debit,Rental Car & Taxi,f,,
8/10/2015,t,f,346.0,debit,Bills & Utilities,b,,
8/10/2015,e,q,2001.0,debit,Clothing,d,,
8/10/2015,h,u,681.0,debit,Music,d,,
8/10/2015,o,i,2634.0,debit,Bills & Utilities,a,,
8/10/2015,s,j,3491.0,debit,Clothing,e,,
8/10/2015,o,j,1611.0,debit,Uncategorized,f,,
8/10/2015,y,r,3079.0,debit,Utilities,b,,
8/07/2015,v,y,1135.0,debit,Groceries,d,,
8/07/2015,i,c,2487.0,debit,Electronics & Software,f,,
8/07/2015,w,a,821.0,debit,Restaurants,a,,
8/07/2015,c,u,2534.0,debit,Credit Card Payment,b,,
8/07/2015,b,m,628.0,debit,Transfer,e,,
8/06/2015,s,i,3016.0,debit,Shopping,b,,
8/06/2015,e,m,2625.0,debit,Electronics & Software,a,,
8/05/2015,m,d,325.0,debit,Fast Food,e,,
8/05/2015,w,k,4431.0,credit,Credit Card Payment,a,,
8/05/2015,f,w,2274.0,credit,Credit Card Payment,d,,
8/03/2015,d,u,2467.0,debit,Alcohol & Bars,e,,
8/03/2015,r,j,1877.0,debit,Groceries,f,,
8/03/2015,g,k,5565.0,debit,Transfer,e,,
8/03/2015,v,x,1185.0,credit,Transfer,b,,
8/01/2015,q,l,2800.0,debit,Uncategorized,c,,
7/31/2015,k,p,1482.0,credit,Credit Card Payment,b,,
7/31/2015,p,a,163.0,debit,Restaurants,a,,
7/31/2015,d,f,6446.0,credit,Paycheck,a,,
7/31/2015,t,n,244.0,debit,Credit Card Payment,c,,
7/31/2015,j,v,2036.0,credit,Rental Income,a,,
7/30/2015,c,p,196.0,debit,Furnishings,c,,
7/30/2015,k,x,2827.0,credit,Furnishings,b,,
7/30/2015,g,h,4263.0,debit,Check,f,,
7/29/2015,t,f,1944.0,debit,Public Transportation,b,,
7/29/2015,e,t,2489.0,debit,Fast Food,d,,
7/28/2015,l,n,508.0,debit,Eyecare,b,,
7/27/2015,n,x,4317.0,debit,Rental Car & Taxi,a,,
7/27/2015,p,u,3553.0,debit,Rental Car & Taxi,f,,
7/27/2015,y,v,3500.0,debit,Rental Car & Taxi,d,,
7/27/2015,y,g,251.0,credit,Transfer,d,,
7/27/2015,x,m,2505.0,debit,Groceries,f,,
7/26/2015,i,c,1656.0,debit,Food & Dining,b,,
7/26/2015,h,q,3519.0,debit,Coffee Shops,b,,
7/26/2015,k,d,673.0,debit,Pharmacy,a,,
7/26/2015,y,o,4717.0,debit,Groceries,d,,
7/25/2015,b,a,2143.0,debit,Fast Food,b,,
7/25/2015,l,t,921.0,debit,Uncategorized,b,,
7/25/2015,n,n,5688.0,debit,Uncategorized,a,,
